boleto,numero,concertacion,contraparte,id_cuenta,tipoOperacion,instrumento,bruto,moneda,segmento,denominacion
BOL 2025171981,2025171981,2025-10-31,PARAKEET - ALYC,689,SENEBI Contado - Venta,[56982] OLC1O,419646000.0,ARS,SENEBI,PARAKEET CAPITAL S.A.
BOL 2023036240,2023036240,2023-10-20,PUENTE,099,SENEBI Contado - Venta,[57200] MSSEO,200103750.0,ARS,SENEBI,PUENTE HNOS S.A
BOL 2023037383,2023037383,2023-10-30,PUENTE,099,SENEBI Contado - Venta,[81150] BA37D,150016500.0,ARS,SENEBI,PUENTE HNOS S.A
BOL 2023037725,2023037725,2023-11-02,PUENTE,099,SENEBI Contado - Venta,[9120] TV24,126585000.0,ARS,SENEBI,PUENTE HNOS S.A
BOL 2023038378,2023038378,2023-11-07,PUENTE,099,SENEBI Contado - Venta,[92902] TSC2O,151570500.0,ARS,SENEBI,PUENTE HNOS S.A
BOL 2023041313,2023041313,2023-11-24,PUENTE,099,SENEBI Contado - Compra,[9120] TV24,269000000.0,ARS,SENEBI,PUENTE HNOS S.A
BOL 2023041456,2023041456,2023-11-27,PUENTE,099,SENEBI Contado - Compra,[5925] TX26,336000000.0,ARS,SENEBI,PUENTE HNOS S.A
BOL 2023041819,2023041819,2023-11-28,PUENTE,099,SENEBI Contado - Compra,"[5405] T2X4 - T2X4-BONO DEL TESORO NACIONAL EN PESOS AJUSTADO POR CER 1,55% VENCIMIENTO 26 DE JULIO DE 2024",200063250.0,ARS,SENEBI,PUENTE HNOS S.A
BOL 2024011596,2024011596,2024-02-27,PUENTE,099,SENEBI Contado - Venta,[9233] BPO27,1051750000.0,ARS,SENEBI,PUENTE HNOS S.A
BOL 2024011597,2024011597,2024-02-27,PUENTE,099,SENEBI Contado - Venta,[5925] TX26,531200000.0,ARS,SENEBI,PUENTE HNOS S.A
BOL 2024011600,2024011600,2024-02-28,PUENTE,099,SENEBI Contado - Venta,[5925] TX26,504260000.0,ARS,SENEBI,PUENTE HNOS S.A
BOL 2024011599,2024011599,2024-02-29,PUENTE,099,SENEBI Contado - Venta,[9240] TZX26,70150000.0,ARS,SENEBI,PUENTE HNOS S.A
BOL 2024012511,2024012511,2024-03-04,PUENTE,099,SENEBI Contado - Venta,[5925] TX26,721592500.0,ARS,SENEBI,PUENTE HNOS S.A
BOL 2024014192,2024014192,2024-03-08,PUENTE,099,SENEBI Contado - Venta,[55584] VSCBO,820000000.0,ARS,SENEBI,PUENTE HNOS S.A
BOL 2024066293,2024066293,2024-08-02,PUENTE,099,SENEBI Contado - Venta,[81092] GD41,1362104.84,USD,SENEBI,PUENTE HNOS S.A
BOL 2024066705,2024066705,2024-08-06,PUENTE,099,SENEBI Contado - Compra,[55584] VSCBO,751229920.0,ARS,SENEBI,PUENTE HNOS S.A
BOL 2024069760,2024069760,2024-08-13,PUENTE,099,SENEBI Contado - Venta,[9179] T4X4 - T4X4 - BONO DEL TESORO NACIONAL EN PESOS AJUSTADO POR CER 4% VENCIMIENTO 14 DE OCTUBRE DE 2024,1351875000.0,ARS,SENEBI,PUENTE HNOS S.A
BOL 2024079466,2024079466,2024-09-11,PUENTE,099,SENEBI Contado - Venta,[81092] GD41,997453.59,USD,SENEBI,PUENTE HNOS S.A
BOL 2024079521,2024079521,2024-09-11,PUENTE,099,SENEBI Contado - Venta,[9236] BPOC7,128622.75,USD,SENEBI,PUENTE HNOS S.A
BOL 2024080928,2024080928,2024-09-16,PUENTE,099,SENEBI Contado - Compra,[9296] S29G5 - LECAP VTO 29AGO25,913500000.0,ARS,SENEBI,PUENTE HNOS S.A
BOL 2024080932,2024080932,2024-09-16,PUENTE,099,SENEBI Contado - Compra,[9299] S16A5 - LETRAS DEL TESORO CAP $ V 16/04/25,1004000000.0,ARS,SENEBI,PUENTE HNOS S.A
BOL 2024082580,2024082580,2024-09-19,PUENTE,099,SENEBI Contado - Compra,[57459] GA01A,1835999375.76,ARS,SENEBI,PUENTE HNOS S.A
BOL 2024086546,2024086546,2024-10-01,PUENTE,099,SENEBI Contado - Venta,[9244] TZX25,789800000.0,ARS,SENEBI,PUENTE HNOS S.A
BOL 2024096909,2024096909,2024-10-28,PUENTE,099,SENEBI Contado - Venta,[81435] PMM29,1999995.15,USD,SENEBI,PUENTE HNOS S.A
BOL 2024097855,2024097855,2024-10-30,PUENTE,099,SENEBI Contado - Venta,[81092] GD41,705544.99,USD,SENEBI,PUENTE HNOS S.A
BOL 2024101275,2024101275,2024-11-07,PUENTE,099,SENEBI Contado - Compra,[81435] PMM29,2337999625.92,ARS,SENEBI,PUENTE HNOS S.A
BOL 2024102775,2024102775,2024-11-12,PUENTE,099,SENEBI Contado - Compra,[81092] GD41,2111113336.56,ARS,SENEBI,PUENTE HNOS S.A
BOL 2024105686,2024105686,2024-11-19,PUENTE,099,SENEBI Contado - Venta,[81092] GD41,1612611.71,USD,SENEBI,PUENTE HNOS S.A
BOL 2024124649,2024124649,2024-12-18,PUENTE,099,SENEBI Contado - Compra,[57138] SNS9O - ON SAN MIGUEL 9,684199020.0,ARS,SENEBI,PUENTE HNOS S.A
BOL 2025015476,2025015476,2025-02-07,PUENTE,099,SENEBI Contado - Compra,[9247] BPY26,1596000000.0,ARS,SENEBI,PUENTE HNOS S.A
BOL 2025015477,2025015477,2025-02-07,PUENTE,099,SENEBI Contado - Venta,[9247] BPY26,1599148180.0,ARS,SENEBI,PUENTE HNOS S.A
BOL 2025016090,2025016090,2025-02-10,PUENTE,099,SENEBI Contado - Venta,[57109] CP31O,184200000.0,ARS,SENEBI,PUENTE HNOS S.A
BOL 2025016424,2025016424,2025-02-11,PUENTE,099,SENEBI Contado - Venta,[9247] BPY26,1597136800.0,ARS,SENEBI,PUENTE HNOS S.A
BOL 2025040494,2025040494,2025-03-31,PUENTE,099,SENEBI Contado - Compra,[9299] S16A5 - LETRAS DEL TESORO CAP $ V 16/04/25,57002000.0,ARS,SENEBI,PUENTE HNOS S.A
BOL 2025040890,2025040890,2025-04-01,PUENTE,099,SENEBI Contado - Venta,[9299] S16A5 - LETRAS DEL TESORO CAP $ V 16/04/25,57042480.0,ARS,SENEBI,PUENTE HNOS S.A
BOL 2025088527,2025088527,2025-06-13,PUENTE,099,SENEBI Contado - Compra,[9327] D16E6,912000000.0,ARS,SENEBI,PUENTE HNOS S.A
BOL 2025192563,2025192563,2025-12-01,PUENTE,099,SENEBI Contado - Compra,[57855] YMCWO,3115200000.0,ARS,SENEBI,PUENTE HNOS S.A
BOL 2025195432,2025195432,2025-12-05,PUENTE,099,SENEBI Contado - Venta,[9249] TZXD6,1124500000.0,ARS,SENEBI,PUENTE HNOS S.A
BOL 2026017012,2026017012,2026-02-02,PUENTE,099,SENEBI Contado - Compra,[56399] YFCDO,475000000.0,ARS,SENEBI,PUENTE HNOS S.A
BOL 2026029293,2026029293,2026-02-26,PUENTE,099,SENEBI Contado - Venta,[42903] PMJ26,1336500000.0,ARS,SENEBI,PUENTE HNOS S.A
BOL 2026029617,2026029617,2026-02-26,PUENTE,099,SENEBI Contado - Venta,[42903] PMJ26,502524000.0,ARS,SENEBI,PUENTE HNOS S.A
BOL 2026042691,2026042691,2026-03-18,PUENTE,099,SENEBI Contado - Venta,[9250] TZXD7,2594499999.91,ARS,SENEBI,PUENTE HNOS S.A
BOL 2023035134,2023035134,2023-10-09,BANCO DE VALORES S.A,020,SENEBI Contado - Compra,"[9178] T3X4 - T3X4 - BONO DEL TESORO NACIONAL EN PESOS AJUSTADO POR CER 3,75% VENCIMIENTO 14 DE ABRIL DE 2024",235650000.0,ARS,SENEBI,ZUMA ADVISORS S.A.
BOL 2023035422,2023035422,2023-10-11,BANCO DE VALORES S.A,020,SENEBI Contado - Compra,"[5405] T2X4 - T2X4-BONO DEL TESORO NACIONAL EN PESOS AJUSTADO POR CER 1,55% VENCIMIENTO 26 DE JULIO DE 2024",61522371.0,ARS,SENEBI,ZUMA ADVISORS S.A.
BOL 2023036232,2023036232,2023-10-20,BANCO DE VALORES S.A,020,SENEBI Contado - Compra,[9186] TDA24 - BONO DE LA NACION ARGENTINA EN MONEDA DUAL VENCIMIENTO 30 DE ABRIL DE 2024,231250000.0,ARS,SENEBI,ZUMA ADVISORS S.A.
BOL 2023036924,2023036924,2023-10-26,BANCO DE VALORES S.A,020,SENEBI Contado - Venta,[05493] TX24,150150000.0,ARS,SENEBI,ZUMA ADVISORS S.A.
BOL 2023037197,2023037197,2023-10-27,BANCO DE VALORES S.A,020,SENEBI Contado - Venta,[05493] TX24,359250000.0,ARS,SENEBI,ZUMA ADVISORS S.A.
BOL 2023043542,2023043542,2023-12-04,BANCO DE VALORES S.A,020,SENEBI Contado - Venta,[9222] T6X4,165000000.0,ARS,SENEBI,ZUMA ADVISORS S.A.
BOL 2023049543,2023049543,2023-12-29,BANCO DE VALORES S.A,020,SENEBI Contado - Venta,[05493] TX24,248000000.0,ARS,SENEBI,ZUMA ADVISORS S.A.
BOL 2024011602,2024011602,2024-02-28,BANCO DE VALORES S.A,020,SENEBI Contado - Venta,[9244] TZX25,627500000.0,ARS,SENEBI,ZUMA ADVISORS S.A.
BOL 2024011603,2024011603,2024-02-28,BANCO DE VALORES S.A,020,SENEBI Contado - Venta,[5925] TX26,1326000000.0,ARS,SENEBI,ZUMA ADVISORS S.A.
BOL 2024014640,2024014640,2024-03-11,BANCO DE VALORES S.A,020,SENEBI Contado - Venta,[55598] MAC4O,1662600000.0,ARS,SENEBI,ZUMA ADVISORS S.A.
BOL 2024017233,2024017233,2024-03-18,BANCO DE VALORES S.A,020,SENEBI Contado - Compra,[9179] T4X4 - T4X4 - BONO DEL TESORO NACIONAL EN PESOS AJUSTADO POR CER 4% VENCIMIENTO 14 DE OCTUBRE DE 2024,918000000.0,ARS,SENEBI,ZUMA ADVISORS S.A.
BOL 2024017624,2024017624,2024-03-19,BANCO DE VALORES S.A,020,SENEBI Contado - Compra,[9240] TZX26,860500000.0,ARS,SENEBI,ZUMA ADVISORS S.A.
BOL 2024017711,2024017711,2024-03-19,BANCO DE VALORES S.A,020,SENEBI Contado - Venta,[9250] TZXD7,761700000.0,ARS,SENEBI,ZUMA ADVISORS S.A.
BOL 2024018179,2024018179,2024-03-20,BANCO DE VALORES S.A,020,SENEBI Contado - Compra,[9237] BPOD7,357500000.0,ARS,SENEBI,ZUMA ADVISORS S.A.
BOL 2024024250,2024024250,2024-04-12,BANCO DE VALORES S.A,020,SENEBI Contado - Venta,[9230] TDJ24,1030000000.0,ARS,SENEBI,ZUMA ADVISORS S.A.
BOL 2024028870,2024028870,2024-04-24,BANCO DE VALORES S.A,020,SENEBI Contado - Compra,[9249] TZXD6,263425000.0,ARS,SENEBI,ZUMA ADVISORS S.A.
BOL 2024029685,2024029685,2024-04-26,BANCO DE VALORES S.A,020,SENEBI Contado - Compra,[55598] MAC4O,521352000.0,ARS,SENEBI,ZUMA ADVISORS S.A.
BOL 2024017706,2024017706,2024-03-18,PUENTE,099,SENEBI Contado - Venta,[56887] VSCJO,235256840.0,ARS,SENEBI,PUENTE HNOS S.A
BOL 2024017641,2024017641,2024-03-19,PUENTE,099,SENEBI Contado - Compra,[9237] BPOD7,692000000.0,ARS,SENEBI,PUENTE HNOS S.A
BOL 2024066235,2024066235,2024-08-05,PUENTE,099,SENEBI Contado - Compra,[55584] VSCBO,504665000.0,ARS,SENEBI,PUENTE HNOS S.A
BOL 2024068266,2024068266,2024-08-09,PUENTE,099,SENEBI Contado - Compra,[81092] GD41,969750387.9,ARS,SENEBI,PUENTE HNOS S.A
BOL 2024069687,2024069687,2024-08-13,PUENTE,099,SENEBI Contado - Compra,[57459] GA01A,2547999538.81,ARS,SENEBI,PUENTE HNOS S.A
BOL 2024078710,2024078710,2024-09-09,PUENTE,099,SENEBI Contado - Venta,[9242] TZX28,495337500.0,ARS,SENEBI,PUENTE HNOS S.A
BOL 2024079035,2024079035,2024-09-10,PUENTE,099,SENEBI Contado - Venta,[9247] BPY26,2634862000.0,ARS,SENEBI,PUENTE HNOS S.A
BOL 2024079464,2024079464,2024-09-11,PUENTE,099,SENEBI Contado - Compra,[9247] BPY26,2642500000.0,ARS,SENEBI,PUENTE HNOS S.A
BOL 2024082581,2024082581,2024-09-19,PUENTE,099,SENEBI Contado - Venta,[57459] GA01A,1499999.49,USD,SENEBI,PUENTE HNOS S.A
BOL 2024087596,2024087596,2024-10-03,PUENTE,099,SENEBI Contado - Compra,[81092] GD41,1453545364.61,ARS,SENEBI,PUENTE HNOS S.A
BOL 2024088129,2024088129,2024-10-03,PUENTE,099,SENEBI Contado - Venta,[9304] S30Y5 - LETRAS DEL TESORO CAP $ V30/05/25,1019000000.0,ARS,SENEBI,PUENTE HNOS S.A
BOL 2024089138,2024089138,2024-10-08,PUENTE,099,SENEBI Contado - Venta,[9304] S30Y5 - LETRAS DEL TESORO CAP $ V30/05/25,1021000000.0,ARS,SENEBI,PUENTE HNOS S.A
BOL 2024091167,2024091167,2024-10-15,PUENTE,099,SENEBI Contado - Compra,[9234] BPOA7,656343324.0,ARS,SENEBI,PUENTE HNOS S.A
BOL 2024096908,2024096908,2024-10-28,PUENTE,099,SENEBI Contado - Venta,[81092] GD41,1694411.78,USD,SENEBI,PUENTE HNOS S.A
BOL 2024099273,2024099273,2024-10-31,PUENTE,099,SENEBI Contado - Compra,[9242] TZX28,427500000.0,ARS,SENEBI,PUENTE HNOS S.A
BOL 2024124648,2024124648,2024-12-18,PUENTE,099,SENEBI Contado - Compra,[57062] CIC5O,419262500.0,ARS,SENEBI,PUENTE HNOS S.A
BOL 2025138896,2025138896,2025-09-18,PUENTE,099,SENEBI Contado - Compra,[81086] GD30,613860.93,USD,SENEBI,PUENTE HNOS S.A
BOL 2025138909,2025138909,2025-09-18,PUENTE,099,SENEBI Contado - Venta,[81086] GD30,934296330.13,ARS,SENEBI,PUENTE HNOS S.A
BOL 2025169664,2025169664,2025-10-28,PUENTE,099,SENEBI Contado - Venta,[9282] TZVD5 - BONO TESORO NACIONAL V15/12/25 U$S CG,1725600000.0,ARS,SENEBI,PUENTE HNOS S.A
BOL 2025192559,2025192559,2025-12-01,PUENTE,099,SENEBI Contado - Compra,[58579] PN40O,2833000000.0,ARS,SENEBI,PUENTE HNOS S.A
BOL 2026024200,2026024200,2026-02-18,PUENTE,099,SENEBI Contado - Venta,[84446] BACGO - O N BANCO MACRO S A 8% VTO.23/06/2029,773375000.0,ARS,SENEBI,PUENTE HNOS S.A
BOL 2026053627,2026053627,2026-04-09,PUENTE,099,SENEBI Contado - Compra,[9250] TZXD7,322693500.0,ARS,SENEBI,PUENTE HNOS S.A
BOL 2025040487,2025040487,2025-03-28,BANCO HIPOTECARIO,1432,SENEBI Contado - Compra,[9304] S30Y5 - LETRAS DEL TESORO CAP $ V30/05/25,1295000000.0,ARS,SENEBI,BANCO HIPOTECARIO S.A
BOL 2025070448,2025070448,2025-05-22,BANCO HIPOTECARIO,1432,SENEBI Contado - Compra,[9240] TZX26,1041950000.0,ARS,SENEBI,BANCO HIPOTECARIO S.A
BOL 2025071303,2025071303,2025-05-23,BANCO HIPOTECARIO,1432,SENEBI Contado - Compra,[9310] T15D5,1156000000.0,ARS,SENEBI,BANCO HIPOTECARIO S.A
BOL 2023030052,2023030052,2023-09-04,BANCO DE VALORES S.A,020,SENEBI Contado - Venta,[9179] T4X4 - T4X4 - BONO DEL TESORO NACIONAL EN PESOS AJUSTADO POR CER 4% VENCIMIENTO 14 DE OCTUBRE DE 2024,1007040000.0,ARS,SENEBI,ZUMA ADVISORS S.A.
BOL 2023035327,2023035327,2023-10-10,BANCO DE VALORES S.A,020,SENEBI Contado - Venta,[9186] TDA24 - BONO DE LA NACION ARGENTINA EN MONEDA DUAL VENCIMIENTO 30 DE ABRIL DE 2024,232400000.0,ARS,SENEBI,ZUMA ADVISORS S.A.
BOL 2023035994,2023035994,2023-10-19,BANCO DE VALORES S.A,020,SENEBI Contado - Venta,[9221] X18E4 - X18E4-LETRA DEL TESORO NACIONAL EN PESOS AJUSTADA POR CER A DESCUENTO CON VENCIMIENTO 18 DE ENERO DE 2024,177900000.0,ARS,SENEBI,ZUMA ADVISORS S.A.
BOL 2023036739,2023036739,2023-10-25,BANCO DE VALORES S.A,020,SENEBI Contado - Venta,[05493] TX24,562600000.0,ARS,SENEBI,ZUMA ADVISORS S.A.
BOL 2023041782,2023041782,2023-11-28,BANCO DE VALORES S.A,020,SENEBI Contado - Compra,"[5405] T2X4 - T2X4-BONO DEL TESORO NACIONAL EN PESOS AJUSTADO POR CER 1,55% VENCIMIENTO 26 DE JULIO DE 2024",157500000.0,ARS,SENEBI,ZUMA ADVISORS S.A.
BOL 2023043458,2023043458,2023-12-04,BANCO DE VALORES S.A,020,SENEBI Contado - Compra,[9156] TDF24,238900000.0,ARS,SENEBI,ZUMA ADVISORS S.A.
BOL 2023045592,2023045592,2023-12-13,BANCO DE VALORES S.A,020,SENEBI Contado - Compra,[9222] T6X4,206000000.0,ARS,SENEBI,ZUMA ADVISORS S.A.
BOL 2023048868,2023048868,2023-12-27,BANCO DE VALORES S.A,020,SENEBI Contado - Compra,[05493] TX24,498000000.0,ARS,SENEBI,ZUMA ADVISORS S.A.
BOL 2024008420,2024008420,2024-02-15,BANCO DE VALORES S.A,020,SENEBI Contado - Venta,[9239] X20Y4,156750000.0,ARS,SENEBI,ZUMA ADVISORS S.A.
BOL 2024020324,2024020324,2024-03-22,BANCO DE VALORES S.A,020,SENEBI Contado - Venta,[5925] TX26,413750000.0,ARS,SENEBI,ZUMA ADVISORS S.A.
BOL 2024025868,2024025868,2024-04-17,BANCO DE VALORES S.A,020,SENEBI Contado - Venta,[9249] TZXD6,193528000.0,ARS,SENEBI,ZUMA ADVISORS S.A.
BOL 2024035090,2024035090,2024-05-10,BANCO DE VALORES S.A,020,SENEBI Contado - Compra,[55598] MAC4O,264187050.0,ARS,SENEBI,ZUMA ADVISORS S.A.
BOL 2024046973,2024046973,2024-06-11,BANCO DE VALORES S.A,020,SENEBI Contado - Compra,[9251] S31E5,1251000000.0,ARS,SENEBI,ZUMA ADVISORS S.A.
BOL 2024053406,2024053406,2024-06-27,BANCO DE VALORES S.A,020,SENEBI Contado - Compra,[9261] S26L4 - LT REP ARGENTINA CAP $ V26/07/24,2745600000.0,ARS,SENEBI,ZUMA ADVISORS S.A.
BOL 2024054556,2024054556,2024-07-02,BANCO DE VALORES S.A,020,SENEBI Contado - Compra,[9250] TZXD7,430312500.0,ARS,SENEBI,ZUMA ADVISORS S.A.
BOL 2024078702,2024078702,2024-09-09,BANCO DE VALORES S.A,020,SENEBI Contado - Compra,[9180] T2X5,388640000.0,ARS,SENEBI,ZUMA ADVISORS S.A.
BOL 2024086036,2024086036,2024-09-30,BANCO DE VALORES S.A,020,SENEBI Contado - Venta,[9251] S31E5,669825000.0,ARS,SENEBI,ZUMA ADVISORS S.A.
BOL 2024090175,2024090175,2024-10-10,BANCO DE VALORES S.A,020,SENEBI Contado - Venta,[9288] S18J5 - LT REP ARGENTINA CAP V18/06/25 $ CG,1219680000.0,ARS,SENEBI,ZUMA ADVISORS S.A.
BOL 2024090181,2024090181,2024-10-10,BANCO DE VALORES S.A,020,SENEBI Contado - Compra,[9298] S14M5 - LETRAS DEL TESORO CAP $ V 14/03/25,733950000.0,ARS,SENEBI,ZUMA ADVISORS S.A.
BOL 2024096995,2024096995,2024-10-28,BANCO DE VALORES S.A,020,SENEBI Contado - Venta,[9293] S11N4 - LECAP VTO 11NOV24,537550000.0,ARS,SENEBI,ZUMA ADVISORS S.A.
BOL 2024107352,2024107352,2024-11-21,BANCO DE VALORES S.A,020,SENEBI Contado - Venta,[9309] T17O5,1208000000.0,ARS,SENEBI,ZUMA ADVISORS S.A.
BOL 2024108647,2024108647,2024-11-22,BANCO DE VALORES S.A,020,SENEBI Contado - Venta,[56908] PNQCO - ON PAN AMERICAN CL.25 V14/03/25 $ CG EF,107600000.0,ARS,SENEBI,ZUMA ADVISORS S.A.
BOL 2024108650,2024108650,2024-11-22,BANCO DE VALORES S.A,020,SENEBI Contado - Venta,[57820] RCCOO - ON ARCOR CL.23 VTO11/06/25 $ CG,1084500000.0,ARS,SENEBI,ZUMA ADVISORS S.A.
BOL 2026054833,2026054833,2026-04-13,SCHRODER,1810,SENEBI Contado - Compra,[9371] X30N6 - LETRA TESORO NACIONAL AJUSTABLE CER A DESCUENTO 30/11/26 $,1547017500.0,ARS,SENEBI,FCI Schroder Patrimonio
BOL 2026054831,2026054831,2026-04-13,TORONTO,229,SENEBI Contado - Venta,[9391] TZXS7 - B. TES. NAC. CERO CUPON AJ. CER 30/09/27,285000000.0,ARS,SENEBI,FCI TORONTO TRUST
BOL 2024037767,2024037767,2024-05-17,BANCO DE VALORES S.A,020,SENEBI Contado - Venta,[57062] CIC5O,835300000.0,ARS,SENEBI,ZUMA ADVISORS S.A.
BOL 2024052024,2024052024,2024-06-26,BANCO DE VALORES S.A,020,SENEBI Contado - Compra,[9250] TZXD7,685200000.0,ARS,SENEBI,ZUMA ADVISORS S.A.
BOL 2024059789,2024059789,2024-07-16,BANCO DE VALORES S.A,020,SENEBI Contado - Venta,[9249] TZXD6,256000000.0,ARS,SENEBI,ZUMA ADVISORS S.A.
BOL 2024068288,2024068288,2024-08-09,BANCO DE VALORES S.A,020,SENEBI Contado - Venta,[54909] PN5CO - ON PAN AMERICA ENRG U$S C5 V03/09/24 EF,938750000.0,ARS,SENEBI,ZUMA ADVISORS S.A.
BOL 2024068304,2024068304,2024-08-09,BANCO DE VALORES S.A,020,SENEBI Contado - Venta,[56398] YFCBO,933000000.0,ARS,SENEBI,ZUMA ADVISORS S.A.
BOL 2024078385,2024078385,2024-09-06,BANCO DE VALORES S.A,020,SENEBI Contado - Venta,[57828] YFCHO,1471500000.0,ARS,SENEBI,ZUMA ADVISORS S.A.
BOL 2024080925,2024080925,2024-09-16,BANCO DE VALORES S.A,020,SENEBI Contado - Compra,[9180] T2X5,888020701.62,ARS,SENEBI,ZUMA ADVISORS S.A.
BOL 2024087115,2024087115,2024-10-02,BANCO DE VALORES S.A,020,SENEBI Contado - Compra,[9248] TZXD5,344025000.0,ARS,SENEBI,ZUMA ADVISORS S.A.
BOL 2024090682,2024090682,2024-10-14,BANCO DE VALORES S.A,020,SENEBI Contado - Venta,[9305] S31L5 - LETRAS DEL TESORO CAP $ V31/07/25,473625000.0,ARS,SENEBI,ZUMA ADVISORS S.A.
BOL 2024091169,2024091169,2024-10-15,BANCO DE VALORES S.A,020,SENEBI Contado - Compra,[9248] TZXD5,385625000.0,ARS,SENEBI,ZUMA ADVISORS S.A.
BOL 2024094483,2024094483,2024-10-23,BANCO DE VALORES S.A,020,SENEBI Contado - Venta,[9263] TZXM5 - BONO TESORO NAC AJ CER V31/03/25 $ CG,632500000.0,ARS,SENEBI,ZUMA ADVISORS S.A.
BOL 2024108645,2024108645,2024-11-22,BANCO DE VALORES S.A,020,SENEBI Contado - Venta,[57919] MIC1O,513250000.0,ARS,SENEBI,ZUMA ADVISORS S.A.
BOL 2024111275,2024111275,2024-11-27,BANCO DE VALORES S.A,020,SENEBI Contado - Compra,[58088] DHS90 - ON CREDICUOTAS CONSUMO 9 V27/09/25,696589274.42,ARS,SENEBI,ZUMA ADVISORS S.A.
BOL 2026054970,2026054970,2026-04-13,COCOS - ALYC,1293,SENEBI Contado - Venta,[9249] TZXD6,1999999998.36,ARS,SENEBI,COCOS CAPITAL S.A.
BOL 2026054868,2026054868,2026-04-13,SCHRODER,964,SENEBI Contado - Compra,[9371] X30N6 - LETRA TESORO NACIONAL AJUSTABLE CER A DESCUENTO 30/11/26 $,1547017500.0,ARS,SENEBI,FCI SCHRODER RENTA PERFORMANCE
BOL 2024035688,2024035688,2024-05-13,BANCO DE VALORES S.A,020,SENEBI Contado - Venta,[9201] TDG24,504500000.0,ARS,SENEBI,ZUMA ADVISORS S.A.
BOL 2024040112,2024040112,2024-05-21,BANCO DE VALORES S.A,020,SENEBI Contado - Compra,[9257] TZXM6,441000000.0,ARS,SENEBI,ZUMA ADVISORS S.A.
BOL 2024043980,2024043980,2024-06-04,BANCO DE VALORES S.A,020,SENEBI Contado - Compra,[9230] TDJ24,1695000000.0,ARS,SENEBI,ZUMA ADVISORS S.A.
BOL 2024044534,2024044534,2024-06-05,BANCO DE VALORES S.A,020,SENEBI Contado - Venta,[9179] T4X4 - T4X4 - BONO DEL TESORO NACIONAL EN PESOS AJUSTADO POR CER 4% VENCIMIENTO 14 DE OCTUBRE DE 2024,512750000.0,ARS,SENEBI,ZUMA ADVISORS S.A.
BOL 2024045312,2024045312,2024-06-05,BANCO DE VALORES S.A,020,SENEBI Contado - Compra,[9257] TZXM6,318202500.0,ARS,SENEBI,ZUMA ADVISORS S.A.
BOL 2024049342,2024049342,2024-06-14,BANCO DE VALORES S.A,020,SENEBI Contado - Venta,[9262] S30G4 - LT REP ARGENTINA CAP $ V30/08/24,417200000.0,ARS,SENEBI,ZUMA ADVISORS S.A.
BOL 2024049928,2024049928,2024-06-18,BANCO DE VALORES S.A,020,SENEBI Contado - Venta,[5925] TX26,431125000.0,ARS,SENEBI,ZUMA ADVISORS S.A.
BOL 2024069757,2024069757,2024-08-13,BANCO DE VALORES S.A,020,SENEBI Contado - Venta,[56398] YFCBO,936100000.0,ARS,SENEBI,ZUMA ADVISORS S.A.
BOL 2024075916,2024075916,2024-08-29,BANCO DE VALORES S.A,020,Licitación - Venta,[58003] IP01A - VD FF SION CONECTA INF PRIV 1 UVAS CG,574179861.32,ARS,SENEBI,ZUMA ADVISORS S.A.
BOL 2024077322,2024077322,2024-09-03,BANCO DE VALORES S.A,020,SENEBI Contado - Venta,[5925] TX26,466750000.0,ARS,SENEBI,ZUMA ADVISORS S.A.
BOL 2024078387,2024078387,2024-09-06,BANCO DE VALORES S.A,020,SENEBI Contado - Venta,[57230] TLCHO,548377500.0,ARS,SENEBI,ZUMA ADVISORS S.A.
BOL 2024080929,2024080929,2024-09-16,BANCO DE VALORES S.A,020,SENEBI Contado - Compra,[9296] S29G5 - LECAP VTO 29AGO25,669214500.0,ARS,SENEBI,ZUMA ADVISORS S.A.
BOL 2024081981,2024081981,2024-09-18,BANCO DE VALORES S.A,020,SENEBI Contado - Venta,[9295] S30J5 - LECAP VTO 30JUN25,1016500000.0,ARS,SENEBI,ZUMA ADVISORS S.A.
BOL 2024083118,2024083118,2024-09-20,BANCO DE VALORES S.A,020,SENEBI Contado - Venta,[9295] S30J5 - LECAP VTO 30JUN25,964440000.0,ARS,SENEBI,ZUMA ADVISORS S.A.
BOL 2024088191,2024088191,2024-10-04,BANCO DE VALORES S.A,020,SENEBI Contado - Compra,[9257] TZXM6,420525000.0,ARS,SENEBI,ZUMA ADVISORS S.A.
BOL 2024090178,2024090178,2024-10-10,BANCO DE VALORES S.A,020,SENEBI Contado - Venta,[9283] S17E5,1172500000.0,ARS,SENEBI,ZUMA ADVISORS S.A.
BOL 2024091828,2024091828,2024-10-16,BANCO DE VALORES S.A,020,SENEBI Contado - Venta,[9244] TZX25,912500000.0,ARS,SENEBI,ZUMA ADVISORS S.A.
BOL 2024103743,2024103743,2024-11-13,BANCO DE VALORES S.A,020,SENEBI Contado - Compra,[57800] TLCLO,958000000.0,ARS,SENEBI,ZUMA ADVISORS S.A.
BOL 2024103747,2024103747,2024-11-13,BANCO DE VALORES S.A,020,SENEBI Contado - Venta,[9246] TZV26,956450000.0,ARS,SENEBI,ZUMA ADVISORS S.A.
BOL 2024103752,2024103752,2024-11-13,BANCO DE VALORES S.A,020,SENEBI Contado - Venta,[57230] TLCHO,190700000.0,ARS,SENEBI,ZUMA ADVISORS S.A.
